OrderDate,CustomerID,Segment,State,Region,ProductID,Category,SubCategory,Sales,Profit,ShippingCost,OrderPriority
2012/6/29,SC-20725,Consumer,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,20.104,1.7591,0.94,Medium
2012/6/29,SG-20470,Consumer,New York,East,FUR-CH-10001482,Furniture,Chairs,117.882,1.3098,30.94,Critical
2012/6/29,NF-18475,Home Office,Nebraska,Central,TEC-PH-10004667,Technology,Phones,269.98,72.8946,15.94,Medium
2012/7/2,KB-16315,Consumer,Florida,South,OFF-PA-10003349,Office Supplies,Paper,15.552,5.6376,1.71,Medium
2012/7/2,KB-16315,Consumer,Florida,South,OFF-PA-10000349,Office Supplies,Paper,11.952,4.0338,0.95,Medium
2012/7/2,RB-19435,Consumer,Texas,Central,OFF-AP-10001293,Office Supplies,Appliances,32.784,-85.2384,7.07,High
2012/7/2,RH-19600,Consumer,Illinois,Central,FUR-CH-10004086,Furniture,Chairs,408.422,-5.8346,41.27,Medium
2012/7/2,RH-19600,Consumer,Illinois,Central,FUR-CH-10003774,Furniture,Chairs,382.116,-92.7996,26.87,Medium
2012/7/2,RH-19600,Consumer,Illinois,Central,OFF-ST-10003208,Office Supplies,Storage,435.504,48.9942,23.32,Medium
2012/7/2,RH-19600,Consumer,Illinois,Central,OFF-ST-10004507,Office Supplies,Storage,68.6,6.0025,3.69,Medium
2012/7/2,RH-19600,Consumer,Illinois,Central,OFF-PA-10000659,Office Supplies,Paper,11.168,3.7692,0.75,Medium
2012/7/2,FA-14230,Corporate,North Carolina,South,FUR-FU-10000076,Furniture,Furnishings,159.84,45.954,18.23,High
2012/7/2,FA-14230,Corporate,North Carolina,South,TEC-PH-10003505,Technology,Phones,74.24,8.352,14.91,High
2012/7/2,FA-14230,Corporate,North Carolina,South,OFF-PA-10002250,Office Supplies,Paper,9.392,3.2872,2.23,High
2012/7/2,FA-14230,Corporate,North Carolina,South,OFF-BI-10004728,Office Supplies,Binders,2.892,-2.3136,0.5,High
2012/7/2,SR-20740,Home Office,New York,East,OFF-PA-10003797,Office Supplies,Paper,19.44,9.3312,6.24,Critical
2012/7/3,BD-11725,Consumer,Kentucky,South,OFF-LA-10003930,Office Supplies,Labels,294.93,144.5157,16.36,Medium
2012/7/3,BD-11725,Consumer,Kentucky,South,FUR-CH-10003956,Furniture,Chairs,70.98,4.9686,3.77,Medium
2012/7/3,DG-13300,Corporate,Pennsylvania,East,FUR-FU-10000293,Furniture,Furnishings,168.464,-29.4812,17.29,Medium
2012/7/3,DG-13300,Corporate,Pennsylvania,East,FUR-FU-10004460,Furniture,Furnishings,282.888,56.5776,6.5,Medium
2012/7/3,DG-13300,Corporate,Pennsylvania,East,OFF-PA-10001307,Office Supplies,Paper,6.72,2.436,1.72,Medium
2012/7/4,IM-15070,Consumer,Wisconsin,Central,TEC-PH-10004165,Technology,Phones,1099.96,285.9896,75.89,Medium
2012/7/4,AD-10180,Home Office,New York,East,OFF-AR-10004817,Office Supplies,Art,15.48,4.4892,0.68,Medium
2012/7/4,JP-16135,Home Office,California,West,OFF-BI-10002706,Office Supplies,Binders,22.848,7.4256,2.52,High
2012/7/5,MW-18220,Consumer,Pennsylvania,East,OFF-ST-10001558,Office Supplies,Storage,38.976,-2.436,1.69,Medium
2012/7/5,MW-18220,Consumer,Pennsylvania,East,TEC-AC-10002345,Technology,Accessories,34.8,2.175,1.47,Medium
2012/7/5,BF-10975,Corporate,North Carolina,South,OFF-BI-10004728,Office Supplies,Binders,7.23,-5.784,0.9,Medium
2012/7/5,BF-10975,Corporate,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,4.928,0.7392,0.2,Medium
2012/7/5,RS-19765,Corporate,North Carolina,South,OFF-LA-10003223,Office Supplies,Labels,11.784,4.2717,0.88,Medium
2012/7/5,RS-19765,Corporate,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,4.928,0.7392,0.38,Medium
2012/7/5,VP-21730,Home Office,Michigan,Central,OFF-BI-10003655,Office Supplies,Binders,19,8.93,2.2,High
2012/7/6,SJ-20215,Consumer,California,West,FUR-CH-10003968,Furniture,Chairs,170.352,-17.0352,12.44,Medium
2012/7/6,BF-10975,Corporate,New Jersey,East,OFF-AR-10003732,Office Supplies,Art,11.12,2.8912,0.71,Medium
2012/7/6,KM-16225,Corporate,New York,East,OFF-ST-10001526,Office Supplies,Storage,601.65,156.429,77.87,High
2012/7/6,KM-16225,Corporate,New York,East,FUR-FU-10000965,Furniture,Furnishings,155.82,63.8862,15.93,High
2012/7/6,KM-16225,Corporate,New York,East,TEC-PH-10004188,Technology,Phones,124.95,2.499,13.57,High
2012/7/6,KM-16225,Corporate,New York,East,FUR-FU-10002191,Furniture,Furnishings,13.96,6.7008,1.9,High
2012/7/6,PP-18955,Home Office,Massachusetts,East,FUR-BO-10002824,Furniture,Bookcases,301.96,60.392,28.98,Medium
2012/7/8,DM-13015,Consumer,Texas,Central,OFF-PA-10004248,Office Supplies,Paper,21.12,6.6,1.3,High
2012/7/9,BT-11680,Consumer,Maryland,East,TEC-MA-10002428,Technology,Machines,464.97,209.2365,37.52,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,FUR-FU-10002918,Furniture,Furnishings,181.96,20.0156,14.12,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,OFF-BI-10004001,Office Supplies,Binders,153.36,70.5456,9.88,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,OFF-ST-10003722,Office Supplies,Storage,98.21,28.4809,6.48,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,OFF-BI-10002854,Office Supplies,Binders,84.09,42.045,6.3,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,OFF-AR-10002987,Office Supplies,Art,79.36,32.5376,5.7,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,OFF-BI-10001634,Office Supplies,Binders,43.68,21.4032,3.98,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,OFF-LA-10000476,Office Supplies,Labels,12.39,5.6994,0.86,Medium
2012/7/9,BT-11680,Consumer,Maryland,East,OFF-FA-10002763,Office Supplies,Fasteners,15.8,5.056,0.8,Medium
2012/7/9,EB-13870,Consumer,Tennessee,South,OFF-AR-10000657,Office Supplies,Art,5.16,0.8385,0.36,High
2012/7/9,MC-17575,Consumer,Pennsylvania,East,TEC-PH-10003072,Technology,Phones,269.982,40.4973,0.18,Medium
2012/7/9,CB-12535,Corporate,Massachusetts,East,OFF-BI-10001597,Office Supplies,Binders,122.94,59.0112,5.43,Medium
2012/7/9,CB-12535,Corporate,Massachusetts,East,OFF-PA-10001609,Office Supplies,Paper,6.58,3.0268,0.35,Medium
2012/7/9,KN-16450,Corporate,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,48.632,-121.58,1.27,Medium
2012/7/10,EH-13945,Consumer,Arizona,West,OFF-BI-10003196,Office Supplies,Binders,3.366,-2.244,0.96,Critical
2012/7/10,MV-18190,Consumer,California,West,OFF-BI-10003719,Office Supplies,Binders,39.92,12.974,3.34,High
2012/7/11,CK-12595,Consumer,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,289.8,36.225,75.76,High
2012/7/11,CK-12595,Consumer,Pennsylvania,East,FUR-CH-10003833,Furniture,Chairs,341.488,-73.176,30.89,High
2012/7/11,CK-12595,Consumer,Pennsylvania,East,FUR-FU-10003142,Furniture,Furnishings,25.344,3.4848,5.57,High
2012/7/11,CK-12595,Consumer,Pennsylvania,East,OFF-BI-10003669,Office Supplies,Binders,6.48,-4.752,1.85,High
2012/7/11,CK-12595,Consumer,Pennsylvania,East,OFF-BI-10004022,Office Supplies,Binders,2.502,-2.0016,0.17,High
2012/7/11,CK-12595,Consumer,Pennsylvania,East,OFF-AR-10003732,Office Supplies,Art,11.12,0.834,0.07,High
2012/7/11,SC-20380,Consumer,Washington,West,OFF-BI-10001597,Office Supplies,Binders,98.352,34.4232,15.51,High
2012/7/11,SC-20380,Consumer,Washington,West,OFF-PA-10001763,Office Supplies,Paper,29.97,13.4865,5.8,High
2012/7/11,TS-21370,Corporate,Delaware,East,TEC-PH-10001817,Technology,Phones,716,193.32,48.03,Medium
2012/7/11,TS-21370,Corporate,Delaware,East,OFF-BI-10004492,Office Supplies,Binders,221.06,103.8982,29.93,Medium
2012/7/11,TS-21370,Corporate,Delaware,East,FUR-TA-10001520,Furniture,Tables,199.836,-37.1124,26.42,Medium
2012/7/12,FM-14380,Consumer,Texas,Central,TEC-PH-10000526,Technology,Phones,307.168,30.7168,32.67,Medium
2012/7/12,RL-19615,Consumer,Illinois,Central,TEC-PH-10000526,Technology,Phones,537.544,53.7544,124.92,High
2012/7/12,RL-19615,Consumer,Illinois,Central,TEC-PH-10003963,Technology,Phones,659.168,49.4376,37.56,High
2012/7/12,RL-19615,Consumer,Illinois,Central,FUR-CH-10004477,Furniture,Chairs,383.607,-5.4801,19.69,High
2012/7/12,RL-19615,Consumer,Illinois,Central,TEC-PH-10003505,Technology,Phones,148.48,16.704,12,High
2012/7/12,RL-19615,Consumer,Illinois,Central,OFF-AR-10003190,Office Supplies,Art,6.912,0.6912,1.17,High
2012/7/12,RL-19615,Consumer,Illinois,Central,FUR-FU-10001861,Furniture,Furnishings,7.76,-2.134,0.52,High
2012/7/12,RL-19615,Consumer,Illinois,Central,OFF-BI-10003314,Office Supplies,Binders,1.928,-2.9884,0.41,High
2012/7/13,ND-18370,Consumer,New York,East,FUR-CH-10000595,Furniture,Chairs,1931.04,321.84,477.15,Critical
2012/7/13,ND-18370,Consumer,New York,East,OFF-BI-10000320,Office Supplies,Binders,11.808,4.2804,3.47,Critical
2012/7/13,ND-18370,Consumer,New York,East,OFF-PA-10000349,Office Supplies,Paper,9.96,4.6812,1.63,Critical
2012/7/13,ND-18460,Corporate,Georgia,South,OFF-PA-10000019,Office Supplies,Paper,38.88,18.6624,4.64,Medium
2012/7/13,SL-20155,Home Office,Texas,Central,OFF-BI-10001765,Office Supplies,Binders,41.568,-66.5088,8.27,High
2012/7/14,TG-21310,Consumer,Arizona,West,OFF-ST-10002743,Office Supplies,Storage,272.736,-64.7748,27.14,Medium
2012/7/14,TG-21310,Consumer,Arizona,West,FUR-BO-10001608,Furniture,Bookcases,127.764,-191.646,8.59,Medium
2012/7/14,TG-21310,Consumer,Arizona,West,FUR-CH-10004287,Furniture,Chairs,441.92,49.716,3.72,Medium
2012/7/14,TG-21310,Consumer,Arizona,West,OFF-PA-10001846,Office Supplies,Paper,18.496,6.7048,1.83,Medium
2012/7/16,EM-13810,Corporate,California,West,FUR-CH-10003312,Furniture,Chairs,1348.704,-219.1644,415.69,Critical
2012/7/16,EM-13810,Corporate,California,West,FUR-CH-10004086,Furniture,Chairs,700.152,78.7671,134.37,Critical
2012/7/16,KE-16420,Corporate,New York,East,TEC-AC-10001990,Technology,Accessories,599.9,191.968,141.04,Medium
2012/7/16,KE-16420,Corporate,New York,East,OFF-PA-10000501,Office Supplies,Paper,80.88,39.6312,1.64,Medium
2012/7/16,MG-17890,Home Office,Maryland,East,FUR-CH-10004853,Furniture,Chairs,150.98,43.7842,25.23,High
2012/7/16,MG-17890,Home Office,Maryland,East,OFF-EN-10000483,Office Supplies,Envelopes,137.25,63.135,21.54,High
2012/7/16,MG-17890,Home Office,Maryland,East,OFF-FA-10001332,Office Supplies,Fasteners,11.52,5.4144,2.28,High
2012/7/17,JM-15535,Consumer,California,West,FUR-BO-10003159,Furniture,Bookcases,195.466,-13.7976,15.59,Medium
2012/7/17,MP-17965,Corporate,Florida,South,FUR-BO-10004709,Furniture,Bookcases,231.92,5.798,21.07,Medium
2012/7/17,VB-21745,Corporate,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,14.432,3.4276,1.91,Low
2012/7/17,VB-21745,Corporate,Texas,Central,OFF-LA-10002368,Office Supplies,Labels,6.264,2.0358,0.81,Low
2012/7/18,PJ-19015,Consumer,New York,East,TEC-PH-10002468,Technology,Phones,135.99,36.7173,20.19,High
2012/7/18,PJ-19015,Consumer,New York,East,FUR-FU-10002364,Furniture,Furnishings,7.38,2.1402,1,High
2012/7/18,PJ-19015,Consumer,New York,East,OFF-BI-10004182,Office Supplies,Binders,3.328,1.2064,0.15,High
2012/7/18,RF-19735,Consumer,California,West,TEC-AC-10003095,Technology,Accessories,519.96,176.7864,68.63,High
2012/7/18,KC-16255,Corporate,New York,East,OFF-AR-10003190,Office Supplies,Art,5.76,1.6128,0.97,Medium
2012/7/19,TS-21085,Consumer,Arizona,West,OFF-BI-10004352,Office Supplies,Binders,2.025,-1.35,0.25,Medium
2012/7/20,RA-19915,Consumer,Illinois,Central,FUR-BO-10002545,Furniture,Bookcases,913.43,-52.196,75.55,Low
2012/7/20,RA-19915,Consumer,Illinois,Central,FUR-BO-10004690,Furniture,Bookcases,384.944,-126.4816,50.85,Low
2012/7/20,RA-19915,Consumer,Illinois,Central,TEC-PH-10001557,Technology,Phones,153.584,13.4386,26.98,Low
2012/7/20,RA-19915,Consumer,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,2.88,-4.464,0.4,Low
2012/7/20,RK-19300,Consumer,Indiana,Central,TEC-AC-10002253,Technology,Accessories,831.2,124.68,60.17,Medium
2012/7/20,RK-19300,Consumer,Indiana,Central,OFF-PA-10003129,Office Supplies,Paper,97.82,45.9754,11.85,Medium
2012/7/20,RK-19300,Consumer,Indiana,Central,OFF-EN-10000483,Office Supplies,Envelopes,106.75,49.105,7.41,Medium
2012/7/20,RK-19300,Consumer,Indiana,Central,OFF-ST-10000464,Office Supplies,Storage,34.76,9.7328,3.68,Medium
2012/7/20,RK-19300,Consumer,Indiana,Central,OFF-ST-10003442,Office Supplies,Storage,141.4,38.178,1.11,Medium
2012/7/20,RK-19300,Consumer,Indiana,Central,OFF-PA-10000528,Office Supplies,Paper,26.4,11.88,1.08,Medium
2012/7/23,MS-17830,Consumer,New York,East,OFF-BI-10003460,Office Supplies,Binders,10.512,3.6792,0.67,Medium
2012/7/23,TH-21550,Home Office,New York,East,FUR-FU-10002253,Furniture,Furnishings,128.82,50.2398,11.26,Medium
2012/7/23,TH-21550,Home Office,New York,East,OFF-AP-10002892,Office Supplies,Appliances,68.94,20.682,5.7,Medium
2012/7/24,SS-20515,Home Office,Kentucky,South,TEC-AC-10003289,Technology,Accessories,279.86,64.3678,33.44,High
2012/7/24,SS-20515,Home Office,Kentucky,South,OFF-BI-10000069,Office Supplies,Binders,90.06,41.4276,12.98,High
2012/7/24,SS-20515,Home Office,Kentucky,South,OFF-BI-10000069,Office Supplies,Binders,135.09,62.1414,9.6,High
2012/7/24,SS-20515,Home Office,Kentucky,South,FUR-FU-10001487,Furniture,Furnishings,20.94,6.0726,2.06,High
2012/7/25,MH-18025,Consumer,Washington,West,FUR-BO-10002213,Furniture,Bookcases,704.9,56.392,189.88,Critical
2012/7/25,MH-18025,Consumer,Washington,West,FUR-CH-10001854,Furniture,Chairs,561.568,28.0784,165.42,Critical
2012/7/25,MH-18025,Consumer,Washington,West,OFF-PA-10004782,Office Supplies,Paper,12.96,6.2208,2.11,Critical
2012/7/25,MH-18025,Consumer,Washington,West,OFF-FA-10004395,Office Supplies,Fasteners,9.42,0.471,2.09,Critical
2012/7/25,RD-19930,Consumer,California,West,TEC-PH-10004094,Technology,Phones,623.96,38.9975,52.63,Medium
2012/7/25,YS-21880,Corporate,Alabama,South,FUR-TA-10002041,Furniture,Tables,358.58,39.4438,22.18,Medium
2012/7/25,YS-21880,Corporate,Alabama,South,OFF-EN-10001335,Office Supplies,Envelopes,98.46,49.23,4.57,Medium
2012/7/25,RB-19795,Home Office,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,25.176,-18.4624,1.97,High
2012/7/26,AS-10240,Consumer,Pennsylvania,East,OFF-PA-10003072,Office Supplies,Paper,10.368,3.6288,2.24,High
2012/7/26,CA-12775,Consumer,Arizona,West,FUR-TA-10002356,Furniture,Tables,393.165,-204.4458,54.34,Medium
2012/7/26,HA-14920,Consumer,California,West,OFF-EN-10002230,Office Supplies,Envelopes,167.86,78.8942,21.59,Low
2012/7/26,BP-11095,Corporate,California,West,OFF-AR-10002067,Office Supplies,Art,99.2,25.792,4.9,Medium
2012/7/26,BP-11095,Corporate,California,West,OFF-BI-10003314,Office Supplies,Binders,23.136,8.3868,1.57,Medium
2012/7/26,BP-11095,Corporate,California,West,OFF-BI-10000605,Office Supplies,Binders,9.144,3.0861,0.5,Medium
2012/7/26,CK-12760,Corporate,Arizona,West,FUR-CH-10003199,Furniture,Chairs,266.352,13.3176,25.36,Medium
2012/7/27,PG-18820,Consumer,Kentucky,South,TEC-PH-10004897,Technology,Phones,29.97,0.2997,1.9,Medium
2012/7/30,HA-14920,Consumer,California,West,TEC-AC-10003628,Technology,Accessories,209.93,92.3692,77.11,Critical
2012/7/30,HA-14920,Consumer,California,West,OFF-BI-10002557,Office Supplies,Binders,10.92,4.095,4.47,Critical
2012/7/30,HA-14920,Consumer,California,West,FUR-FU-10003274,Furniture,Furnishings,5.28,2.3232,1.03,Critical
2012/7/30,CC-12610,Corporate,Texas,Central,OFF-ST-10000943,Office Supplies,Storage,61.792,6.1792,7.19,Medium
2012/7/30,GH-14410,Home Office,Minnesota,Central,FUR-CH-10002304,Furniture,Chairs,155.88,38.97,4.3,High
2012/7/31,RH-19495,Consumer,New York,East,TEC-AC-10003033,Technology,Accessories,2309.65,762.1845,933.57,Critical
2012/7/31,RH-19495,Consumer,New York,East,FUR-TA-10002903,Furniture,Tables,1090.782,-290.8752,348.18,Critical
2012/7/31,RH-19495,Consumer,New York,East,OFF-PA-10004621,Office Supplies,Paper,19.44,9.3312,7.24,Critical
2012/7/31,AR-10405,Corporate,Mississippi,South,TEC-AC-10004469,Technology,Accessories,239.7,105.468,15.46,Medium
2012/7/31,SC-20695,Corporate,Missouri,Central,OFF-SU-10002573,Office Supplies,Supplies,52.59,15.777,4.17,Low
2012/8/1,PC-19000,Home Office,California,West,FUR-TA-10003715,Furniture,Tables,1004.976,-175.8708,53.69,Medium
2012/8/1,PC-19000,Home Office,California,West,OFF-AR-10001868,Office Supplies,Art,6.72,3.36,0.33,Medium
2012/8/2,Co-12640,Consumer,Washington,West,TEC-MA-10001972,Technology,Machines,558.4,41.88,78.31,High
2012/8/2,Co-12640,Consumer,Washington,West,OFF-BI-10002003,Office Supplies,Binders,6.368,2.1492,1.19,High
2012/8/2,DK-12985,Consumer,Oregon,West,FUR-TA-10003469,Furniture,Tables,277.5,-188.7,31.16,High
2012/8/2,BE-11455,Home Office,Rhode Island,East,TEC-PH-10001527,Technology,Phones,128.85,3.8655,25.64,High
2012/8/2,BE-11455,Home Office,Rhode Island,East,TEC-AC-10004571,Technology,Accessories,199.98,83.9916,19.77,High
2012/8/2,BE-11455,Home Office,Rhode Island,East,FUR-CH-10001973,Furniture,Chairs,110.98,15.5372,16.15,High
2012/8/2,BE-11455,Home Office,Rhode Island,East,OFF-PA-10001307,Office Supplies,Paper,8.4,4.116,0.71,High
2012/8/5,AH-10690,Corporate,Texas,Central,OFF-SU-10003567,Office Supplies,Supplies,23.04,-4.896,1.63,Medium
2012/8/5,AH-10690,Corporate,Texas,Central,OFF-ST-10001505,Office Supplies,Storage,33.488,-1.2558,1.48,Medium
2012/8/5,AH-10690,Corporate,Texas,Central,FUR-FU-10002364,Furniture,Furnishings,14.76,-11.439,1.26,Medium
2012/8/5,AH-10690,Corporate,Texas,Central,OFF-BI-10002982,Office Supplies,Binders,1.362,-2.1792,0.1,Medium
2012/8/6,MS-17980,Corporate,Texas,Central,OFF-PA-10004156,Office Supplies,Paper,27.216,9.8658,9.82,Critical
2012/8/6,RP-19270,Corporate,Texas,Central,FUR-BO-10003965,Furniture,Bookcases,369.1992,-114.0174,19.92,Medium
2012/8/6,RP-19270,Corporate,Texas,Central,OFF-PA-10003302,Office Supplies,Paper,56.704,19.1376,3.41,Medium
2012/8/6,RP-19270,Corporate,Texas,Central,OFF-LA-10004544,Office Supplies,Labels,35.52,13.32,3.25,Medium
2012/8/6,RP-19270,Corporate,Texas,Central,OFF-BI-10001097,Office Supplies,Binders,6.23,-9.6565,0.64,Medium
2012/8/7,JK-15625,Consumer,Pennsylvania,East,OFF-AR-10002952,Office Supplies,Art,106.8,10.68,9.19,Medium
2012/8/7,KW-16570,Consumer,Missouri,Central,FUR-FU-10000305,Furniture,Furnishings,212.94,34.0704,62.42,High
2012/8/7,KW-16570,Consumer,Missouri,Central,OFF-BI-10002215,Office Supplies,Binders,28.4,13.064,5.95,High
2012/8/7,EM-14095,Corporate,Virginia,South,TEC-PH-10003601,Technology,Phones,494.97,148.491,59.41,High
2012/8/7,EM-14095,Corporate,Virginia,South,OFF-LA-10004545,Office Supplies,Labels,25.06,11.7782,2.89,High
2012/8/7,NS-18640,Corporate,Maryland,East,OFF-AP-10001492,Office Supplies,Appliances,77.58,20.1708,20.48,Critical
2012/8/7,NS-18640,Corporate,Idaho,West,OFF-BI-10004970,Office Supplies,Binders,3.304,1.1151,0.34,High
2012/8/7,PN-18775,Home Office,California,West,OFF-BI-10002194,Office Supplies,Binders,19.152,6.4638,1.54,Medium
2012/8/8,DB-13405,Consumer,Massachusetts,East,OFF-BI-10001718,Office Supplies,Binders,447.86,210.4942,83.22,Critical
2012/8/8,DB-13405,Consumer,Massachusetts,East,OFF-AP-10004336,Office Supplies,Appliances,113.92,33.0368,42.25,Critical
2012/8/8,DB-13405,Consumer,Massachusetts,East,OFF-AR-10004587,Office Supplies,Art,39.66,11.898,8.62,Critical
2012/8/8,RD-19585,Consumer,New York,East,TEC-AC-10000736,Technology,Accessories,79.99,28.7964,6.31,Medium
2012/8/8,TT-21220,Consumer,California,West,FUR-CH-10000785,Furniture,Chairs,144.784,10.8588,25.94,High
2012/8/8,TT-21220,Consumer,California,West,OFF-BI-10002557,Office Supplies,Binders,7.28,2.73,2.13,High
2012/8/8,TT-21220,Consumer,California,West,OFF-BI-10004970,Office Supplies,Binders,6.608,2.2302,0.87,High
2012/8/9,NP-18325,Consumer,New York,East,OFF-BI-10000545,Office Supplies,Binders,1217.568,456.588,179.39,Medium
2012/8/9,NP-18325,Consumer,New York,East,TEC-PH-10000984,Technology,Phones,979.95,274.386,155.28,Medium
2012/8/9,NP-18325,Consumer,New York,East,TEC-PH-10003012,Technology,Phones,307.98,89.3142,32.96,Medium
2012/8/9,NP-18325,Consumer,New York,East,OFF-PA-10001357,Office Supplies,Paper,143.7,68.976,30.92,Medium
2012/8/9,NP-18325,Consumer,New York,East,TEC-AC-10002600,Technology,Accessories,247.8,34.692,28.35,Medium
2012/8/9,NP-18325,Consumer,New York,East,FUR-TA-10002607,Furniture,Tables,382.806,-153.1224,18.15,Medium
2012/8/9,NP-18325,Consumer,New York,East,FUR-FU-10002157,Furniture,Furnishings,47.04,18.3456,4.47,Medium
2012/8/9,NP-18325,Consumer,New York,East,OFF-ST-10000642,Office Supplies,Storage,41.96,2.9372,2.46,Medium
2012/8/9,NP-18325,Consumer,New York,East,OFF-FA-10000992,Office Supplies,Fasteners,10.65,5.0055,1.85,Medium
2012/8/9,NP-18325,Consumer,New York,East,FUR-FU-10001706,Furniture,Furnishings,6.16,2.9568,0.09,Medium
2012/8/9,DS-13180,Corporate,Michigan,Central,FUR-TA-10003748,Furniture,Tables,622.45,136.939,40.02,Medium
2012/8/9,DS-13180,Corporate,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,21.98,0.2198,1.79,Medium
2012/8/9,DS-13180,Corporate,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,2.2,0.968,0.12,Medium
2012/8/9,MF-18250,Corporate,New York,East,OFF-PA-10001815,Office Supplies,Paper,144.12,69.1776,11.85,Medium
2012/8/9,MF-18250,Corporate,New York,East,FUR-FU-10000320,Furniture,Furnishings,10.02,4.4088,0.76,Medium
2012/8/9,RA-19885,Corporate,Florida,South,OFF-LA-10001613,Office Supplies,Labels,4.608,1.6704,0.25,Medium
2012/8/9,HR-14770,Home Office,Wisconsin,Central,FUR-BO-10004690,Furniture,Bookcases,687.4,48.118,58.73,Medium
2012/8/10,BD-11320,Consumer,Michigan,Central,OFF-BI-10004632,Office Supplies,Binders,64.75,29.1375,3.8,Medium
2012/8/10,WB-21850,Consumer,Oregon,West,TEC-PH-10000576,Technology,Phones,438.368,38.3572,72.71,Low
2012/8/10,WB-21850,Consumer,Oregon,West,OFF-AP-10001469,Office Supplies,Appliances,133.472,15.0156,23.22,Low
2012/8/10,WB-21850,Consumer,Oregon,West,TEC-PH-10004188,Technology,Phones,139.944,-31.4874,11.89,Low
